"Granule Name","Platform","Sensor","Beam Mode","Beam Mode Description","Orbit","Path Number","Frame Number","Acquisition Date","Processing Date","Processing Level","Start Time","End Time","Center Lat","Center Lon","Near Start Lat","Near Start Lon","Far Start Lat","Far Start Lon","Near End Lat","Near End Lon","Far End Lat","Far End Lon","Faraday Rotation","Ascending or Descending?","URL","Size (MB)","Off Nadir Angle","Stack Size","Baseline Perp.","Doppler","GroupID"
"S1A_IW_SLC__1SSV_20160901T121526_20160901T121554_012859_0144CD_1202","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","12859","12","108","2016-09-01T12:15:54.000000","2016-09-01T12:15:26.000000","SLC","2016-09-01T12:15:26.000000","2016-09-01T12:15:54.000000","34.6706","86.1277","33.624531","84.971207","34.02166","87.653503","35.305199","84.578819","35.700298","87.318336","NA","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SSV_20160901T121526_20160901T121554_012859_0144CD_1202.zip","2422.711037635803","NA","NA","NA","0","S1A_IWSV_0108_0114_012859_012"
"S1A_IW_SLC__1SSV_20160901T121501_20160901T121528_012859_0144CD_F407","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","12859","12","104","2016-09-01T12:15:28.000000","2016-09-01T12:15:01.000000","SLC","2016-09-01T12:15:01.000000","2016-09-01T12:15:28.000000","33.1468","86.4523","32.128819","85.310089","32.528259","87.946823","33.752007","84.937668","34.149273","87.62571","NA","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SSV_20160901T121501_20160901T121528_012859_0144CD_F407.zip","2305.419388771057","NA","NA","NA","0","S1A_IWSV_0104_0109_012859_012"
"S1A_IW_SLC__1SSV_20160829T235304_20160829T235331_012822_014399_0269","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","12822","150","482","2016-08-29T23:53:31.000000","2016-08-29T23:53:04.000000","SLC","2016-08-29T23:53:04.000000","2016-08-29T23:53:31.000000","33.0627","91.7894","33.669403","93.293167","34.064041","90.626915","32.04623","92.921196","32.443035","90.305656","NA","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SSV_20160829T235304_20160829T235331_012822_014399_0269.zip","2341.5243167877197","NA","NA","NA","0","S1A_IWSV_0482_0487_012822_150"
"S1A_IW_SLC__1SSV_20160829T235239_20160829T235306_012822_014399_B56D","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","12822","150","477","2016-08-29T23:53:06.000000","2016-08-29T23:52:39.000000","SLC","2016-08-29T23:52:39.000000","2016-08-29T23:53:06.000000","34.5563","92.1141","35.163155","93.646034","35.556332","90.927635","33.540394","93.267624","33.935524","90.603828","NA","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SSV_20160829T235239_20160829T235306_012822_014399_B56D.zip","2306.6979179382324","NA","NA","NA","0","S1A_IWSV_0477_0482_012822_150"
"S1A_IW_SLC__1SSV_20160829T235215_20160829T235241_012822_014399_332B","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","12822","150","472","2016-08-29T23:52:41.000000","2016-08-29T23:52:15.000000","SLC","2016-08-29T23:52:15.000000","2016-08-29T23:52:41.000000","36.0497","92.4436","36.656471","94.00592","37.048431","91.231354","35.034164","93.620354","35.427841","90.904564","NA","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SSV_20160829T235215_20160829T235241_012822_014399_332B.zip","2343.5785961151123","NA","NA","NA","0","S1A_IWSV_0472_0477_012822_150"
"S1A_IW_SLC__1SSV_20160829T235150_20160829T235217_012822_014399_0C18","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","12822","150","467","2016-08-29T23:52:17.000000","2016-08-29T23:51:50.000000","SLC","2016-08-29T23:51:50.000000","2016-08-29T23:52:17.000000","37.5383","92.8029","38.143211","94.404793","38.536674","91.556709","36.522274","94.010773","36.917164","91.226219","NA","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SSV_20160829T235150_20160829T235217_012822_014399_0C18.zip","2259.374128341675","NA","NA","NA","0","S1A_IWSV_0467_0472_012822_150"
"S1A_IW_SLC__1SSV_20160829T235124_20160829T235152_012822_014399_6D4E","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","12822","150","462","2016-08-29T23:51:52.000000","2016-08-29T23:51:24.000000","SLC","2016-08-29T23:51:24.000000","2016-08-29T23:51:52.000000","39.06","93.138","39.693268","94.780098","40.084866","91.870621","38.016552","94.363403","38.409344","91.524651","NA","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SSV_20160829T235124_20160829T235152_012822_014399_6D4E.zip","2321.415855407715","NA","NA","NA","0","S1A_IWSV_0462_0467_012822_150"
"S1A_IW_SLC__1SSV_20160829T235056_20160829T235126_012822_014399_6A8E","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","12822","150","456","2016-08-29T23:51:26.000000","2016-08-29T23:50:56.000000","SLC","2016-08-29T23:50:56.000000","2016-08-29T23:51:26.000000","40.6545","93.5395","41.343586","95.246635","41.73769","92.243004","39.551414","94.788292","39.946384","91.86702","NA","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SSV_20160829T235056_20160829T235126_012822_014399_6A8E.zip","2401.76340675354","NA","NA","NA","0","S1A_IWSV_0456_0462_012822_150"
"S1A_IW_SLC__1SSV_20160823T000120_20160823T000147_012720_01401B_A500","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","12720","48","482","2016-08-23T00:01:47.000000","2016-08-23T00:01:20.000000","SLC","2016-08-23T00:01:20.000000","2016-08-23T00:01:47.000000","32.9275","89.7047","33.562885","91.215897","33.958595","88.547165","31.881088","90.830956","32.279064","88.214539","NA","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SSV_20160823T000120_20160823T000147_012720_01401B_A500.zip","2354.71555519104","NA","NA","NA","0","S1A_IWSV_0482_0488_012720_048"
"S1A_IW_SLC__1SSV_20160823T000055_20160823T000122_012720_01401B_2648","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","12720","48","477","2016-08-23T00:01:22.000000","2016-08-23T00:00:55.000000","SLC","2016-08-23T00:00:55.000000","2016-08-23T00:01:22.000000","34.4513","90.026","35.057938","91.556274","35.451229","88.840538","33.435497","91.178566","33.830765","88.517151","NA","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SSV_20160823T000055_20160823T000122_012720_01401B_2648.zip","2312.7808170318604","NA","NA","NA","0","S1A_IWSV_0477_0483_012720_048"
"S1A_IW_SLC__1SSV_20160823T000030_20160823T000057_012720_01401B_9BDB","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","12720","48","472","2016-08-23T00:00:57.000000","2016-08-23T00:00:30.000000","SLC","2016-08-23T00:00:30.000000","2016-08-23T00:00:57.000000","35.9444","90.3546","36.550995","91.915054","36.943012","89.143593","34.929123","91.530296","35.322887","88.817299","NA","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SSV_20160823T000030_20160823T000057_012720_01401B_9BDB.zip","2345.7256631851196","NA","NA","NA","0","S1A_IWSV_0472_0478_012720_048"
"S1A_IW_SLC__1SSV_20160823T000005_20160823T000032_012720_01401B_8116","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","12720","48","467","2016-08-23T00:00:32.000000","2016-08-23T00:00:05.000000","SLC","2016-08-23T00:00:05.000000","2016-08-23T00:00:32.000000","37.4355","90.7018","38.041153","92.298523","38.433472","89.460037","36.420025","91.905563","36.81382","89.130165","NA","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SSV_20160823T000005_20160823T000032_012720_01401B_8116.zip","2291.2237482070923","NA","NA","NA","0","S1A_IWSV_0467_0473_012720_048"
"S1A_IW_SLC__1SSV_20160822T235940_20160823T000007_012720_01401B_A645","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","12720","48","462","2016-08-23T00:00:07.000000","2016-08-22T23:59:40.000000","SLC","2016-08-22T23:59:40.000000","2016-08-23T00:00:07.000000","38.9263","91.0489","39.530975","92.682976","39.923309","89.775826","37.910763","92.28112","38.304279","89.441971","NA","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SSV_20160822T235940_20160823T000007_012720_01401B_A645.zip","2267.338296890259","NA","NA","NA","0","S1A_IWSV_0462_0468_012720_048"
"S1A_IW_SLC__1SSV_20160822T235914_20160822T235942_012720_01401B_19D6","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","12720","48","457","2016-08-22T23:59:42.000000","2016-08-22T23:59:14.000000","SLC","2016-08-22T23:59:14.000000","2016-08-22T23:59:42.000000","40.4409","91.4354","41.071289","93.125237","41.466537","90.127449","39.395649","92.698082","39.791748","89.776649","NA","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SSV_20160822T235914_20160822T235942_012720_01401B_19D6.zip","2308.745798110962","NA","NA","NA","0","S1A_IWSV_0457_0463_012720_048"
"S1A_IW_SLC__1SSV_20160821T001737_20160821T001803_012691_013F23_7AF1","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","12691","19","480","2016-08-21T00:18:03.000000","2016-08-21T00:17:37.000000","SLC","2016-08-21T00:17:37.000000","2016-08-21T00:18:03.000000","33.5795","85.7191","34.18586","87.240349","34.582069","84.540474","32.56123","86.865952","32.959564","84.218452","NA","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SSV_20160821T001737_20160821T001803_012691_013F23_7AF1.zip","2310.0858221054077","NA","NA","NA","0","S1A_IWSV_0480_0486_012691_019"
"S1A_IW_SLC__1SSV_20160821T001712_20160821T001739_012691_013F23_55D5","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","12691","19","475","2016-08-21T00:17:39.000000","2016-08-21T00:17:12.000000","SLC","2016-08-21T00:17:12.000000","2016-08-21T00:17:39.000000","35.0738","86.0414","35.680096","87.59053","36.074512","84.83889","34.056751","87.209755","34.453079","84.514435","NA","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SSV_20160821T001712_20160821T001739_012691_013F23_55D5.zip","2337.184016227722","NA","NA","NA","0","S1A_IWSV_0475_0481_012691_019"
"S1A_IW_SLC__1SSV_20160821T001647_20160821T001714_012691_013F23_A85E","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","12691","19","470","2016-08-21T00:17:14.000000","2016-08-21T00:16:47.000000","SLC","2016-08-21T00:16:47.000000","2016-08-21T00:17:14.000000","36.5677","86.3633","37.174084","87.94136","37.566467","85.136551","35.551823","87.553581","35.945881","84.809258","NA","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SSV_20160821T001647_20160821T001714_012691_013F23_A85E.zip","2326.5162715911865","NA","NA","NA","0","S1A_IWSV_0470_0476_012691_019"
"S1A_IW_SLC__1SSV_20160821T001622_20160821T001649_012691_013F23_598D","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","12691","19","465","2016-08-21T00:16:49.000000","2016-08-21T00:16:22.000000","SLC","2016-08-21T00:16:22.000000","2016-08-21T00:16:49.000000","38.0585","86.7116","38.663937","88.326851","39.056629","85.453354","37.042313","87.930534","37.436398","85.122299","NA","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SSV_20160821T001622_20160821T001649_012691_013F23_598D.zip","2208.074095726013","NA","NA","NA","0","S1A_IWSV_0465_0471_012691_019"
"S1A_IW_SLC__1SSV_20160821T001556_20160821T001624_012691_013F23_B5DB","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","12691","19","460","2016-08-21T00:16:24.000000","2016-08-21T00:15:56.000000","SLC","2016-08-21T00:15:56.000000","2016-08-21T00:16:24.000000","39.5715","87.113","40.202271","88.787689","40.599564","85.816193","38.524189","88.366058","38.922543","85.46814","NA","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SSV_20160821T001556_20160821T001624_012691_013F23_B5DB.zip","2016.6870613098145","NA","NA","NA","0","S1A_IWSV_0460_0466_012691_019"
"S1A_IW_SLC__1SSV_20160817T115229_20160817T115254_012640_013D62_2B68","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","12640","143","129","2016-08-17T11:52:54.000000","2016-08-17T11:52:29.000000","SLC","2016-08-17T11:52:29.000000","2016-08-17T11:52:54.000000","40.8464","90.8372","39.884045","89.549377","40.278992","92.485794","41.394917","89.161629","41.789185","92.168167","NA","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SSV_20160817T115229_20160817T115254_012640_013D62_2B68.zip","2111.340527534485","NA","NA","NA","0","S1A_IWSV_0129_0134_012640_143"
"S1A_IW_SLC__1SSV_20160817T115203_20160817T115231_012640_013D62_CBB9","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","12640","143","124","2016-08-17T11:52:31.000000","2016-08-17T11:52:03.000000","SLC","2016-08-17T11:52:03.000000","2016-08-17T11:52:31.000000","39.381","91.1838","38.335777","89.94606","38.73103","92.81208","40.013069","89.526154","40.407238","92.464447","NA","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SSV_20160817T115203_20160817T115231_012640_013D62_CBB9.zip","2271.3414392471313","NA","NA","NA","0","S1A_IWSV_0124_0130_012640_143"
"S1A_IW_SLC__1SSV_20160817T115138_20160817T115205_012640_013D62_C0A4","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","12640","143","122","2016-08-17T11:52:05.000000","2016-08-17T11:51:38.000000","SLC","2016-08-17T11:51:38.000000","2016-08-17T11:52:05.000000","37.8647","91.5652","38.470367","89.960968","36.849674","90.356316","38.8619","92.812866","37.242596","93.143875","NA","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SSV_20160817T115138_20160817T115205_012640_013D62_C0A4.zip","2287.7104082107544","NA","NA","NA","0","S1A_IWSV_0122_0127_012640_143"
"S1A_IW_SLC__1SSV_20160817T115113_20160817T115140_012640_013D62_B4E3","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","12640","143","114","2016-08-17T11:51:40.000000","2016-08-17T11:51:13.000000","SLC","2016-08-17T11:51:13.000000","2016-08-17T11:51:40.000000","36.3753","91.9242","35.360992","90.746239","35.752819","93.465088","36.982571","90.359589","37.372719","93.137955","NA","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SSV_20160817T115113_20160817T115140_012640_013D62_B4E3.zip","2318.5459327697754","NA","NA","NA","0","S1A_IWSV_0114_0120_012640_143"
"S1A_IW_SLC__1SSV_20160817T115049_20160817T115116_012640_013D62_2537","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","12640","143","109","2016-08-17T11:51:16.000000","2016-08-17T11:50:49.000000","SLC","2016-08-17T11:50:49.000000","2016-08-17T11:51:16.000000","34.8808","92.2462","33.865704","91.089813","34.25975","93.760216","35.487736","90.710236","35.879879","93.43602","NA","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SSV_20160817T115049_20160817T115116_012640_013D62_2537.zip","2274.8708934783936","NA","NA","NA","0","S1A_IWSV_0109_0115_012640_143"
"S1A_IW_SLC__1SSV_20160817T115024_20160817T115051_012640_013D62_CE41","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","12640","143","104","2016-08-17T11:50:51.000000","2016-08-17T11:50:24.000000","SLC","2016-08-17T11:50:24.000000","2016-08-17T11:50:51.000000","33.3866","92.568","32.370617","91.432732","32.766678","94.056107","33.99332","91.05957","34.387257","93.734436","NA","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SSV_20160817T115024_20160817T115051_012640_013D62_CE41.zip","2242.905396461487","NA","NA","NA","0","S1A_IWSV_0104_0110_012640_143"
