Granule Name,Platform,Sensor,Beam Mode,Beam Mode Description,Orbit,Path Number,Frame Number,Acquisition Date,Processing Date,Processing Level,Start Time,End Time,Center Lat,Center Lon,Near Start Lat,Near Start Lon,Far Start Lat,Far Start Lon,Near End Lat,Near End Lon,Far End Lat,Far End Lon,Faraday Rotation,Ascending or Descending?,URL,Size (MB),Off Nadir Angle,Stack Size,Doppler,GroupID,
S1A_IW_SLC__1SDV_20170916T001000_20170916T001027_018393_01EF6C_E2C1,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",18393,121,486,2017-09-16T00:10:27.000000,2017-09-16T00:10:00.000000,SLC,2017-09-16T00:10:00.000000,2017-09-16T00:10:27.000000,31.7472,87.4057,32.352974,88.890862,32.750679,86.258842,30.729156,88.523605,31.129194,85.939262,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20170916T001000_20170916T001027_018393_01EF6C_E2C1.zip,4087.271544,NA,NA,NA,0,S1A_IWDV_0486_0491_018393_121
S1A_IW_SLC__1SDV_20170916T000935_20170916T001002_018393_01EF6C_27D9,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",18393,121,481,2017-09-16T00:10:02.000000,2017-09-16T00:09:35.000000,SLC,2017-09-16T00:09:35.000000,2017-09-16T00:10:02.000000,33.2429,87.7184,33.849266,89.227524,34.244446,86.551056,32.225952,88.85463,32.623268,86.229416,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20170916T000935_20170916T001002_018393_01EF6C_27D9.zip,4063.942917,NA,NA,NA,0,S1A_IWDV_0481_0486_018393_121
S1A_IW_SLC__1SDV_20170916T000910_20170916T000937_018393_01EF6C_382B,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",18393,121,476,2017-09-16T00:09:37.000000,2017-09-16T00:09:10.000000,SLC,2017-09-16T00:09:10.000000,2017-09-16T00:09:37.000000,34.7363,88.045,35.342297,89.582825,35.736164,86.853088,33.720261,89.203575,34.116047,86.528999,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20170916T000910_20170916T000937_018393_01EF6C_382B.zip,4052.641978,NA,NA,NA,0,S1A_IWDV_0476_0481_018393_121
S1A_IW_SLC__1SDV_20170916T000844_20170916T000912_018393_01EF6C_7E2E,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",18393,121,471,2017-09-16T00:09:12.000000,2017-09-16T00:08:44.000000,SLC,2017-09-16T00:08:44.000000,2017-09-16T00:09:12.000000,36.2585,88.375,36.89323,89.949318,37.285236,87.164009,35.214905,89.549316,35.608654,86.82547,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20170916T000844_20170916T000912_018393_01EF6C_7E2E.zip,4246.860975,NA,NA,NA,0,S1A_IWDV_0471_0476_018393_121
S1A_IW_SLC__1SDV_20170916T000817_20170916T000847_018393_01EF6C_5E2E,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",18393,121,466,2017-09-16T00:08:47.000000,2017-09-16T00:08:17.000000,SLC,2017-09-16T00:08:17.000000,2017-09-16T00:08:47.000000,37.8577,88.7433,38.549541,90.370476,38.941406,87.512291,36.756008,89.932976,37.149414,87.146034,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20170916T000817_20170916T000847_018393_01EF6C_5E2E.zip,4604.822821,NA,NA,NA,0,S1A_IWDV_0466_0471_018393_121
S1B_IW_SLC__1SDV_20170910T000727_20170910T000745_007322_00CEA8_11E7,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",7322,121,464,2017-09-10T00:07:45.000000,2017-09-10T00:07:27.000000,SLC,2017-09-10T00:07:27.000000,2017-09-10T00:07:45.000000,38.6637,88.8859,38.995277,90.451248,39.388573,87.553856,37.92078,90.186501,38.314949,87.333801,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20170910T000727_20170910T000745_007322_00CEA8_11E7.zip,2714.486441,NA,NA,NA,0,S1B_IWDV_0464_0468_007322_121
S1B_IW_SLC__1SDV_20170910T000702_20170910T000729_007322_00CEA8_9473,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",7322,121,459,2017-09-10T00:07:29.000000,2017-09-10T00:07:02.000000,SLC,2017-09-10T00:07:02.000000,2017-09-10T00:07:29.000000,39.8768,89.2072,40.479378,90.883408,40.876083,87.896019,38.858047,90.474785,39.255768,87.559631,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20170910T000702_20170910T000729_007322_00CEA8_9473.zip,3815.313001,NA,NA,NA,0,S1B_IWDV_0459_0464_007322_121
S1B_IW_SLC__1SDV_20170910T000638_20170910T000704_007322_00CEA8_F435,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",7322,121,454,2017-09-10T00:07:04.000000,2017-09-10T00:06:38.000000,SLC,2017-09-10T00:06:38.000000,2017-09-10T00:07:04.000000,41.3684,89.5479,41.970234,91.261795,42.365772,88.205696,40.350628,90.843369,40.746864,87.864891,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20170910T000638_20170910T000704_007322_00CEA8_F435.zip,4217.147899,NA,NA,NA,0,S1B_IWDV_0454_0459_007322_121
S1B_IW_SLC__1SDV_20170910T000612_20170910T000640_007322_00CEA8_2EE2,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",7322,121,449,2017-09-10T00:06:40.000000,2017-09-10T00:06:12.000000,SLC,2017-09-10T00:06:12.000000,2017-09-10T00:06:40.000000,42.8857,89.919,43.514473,91.687187,43.910789,88.544792,41.839203,91.241753,42.235851,88.186203,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20170910T000612_20170910T000640_007322_00CEA8_2EE2.zip,4379.690398,NA,NA,NA,0,S1B_IWDV_0449_0454_007322_121
S1B_IW_SLC__1SDV_20170910T000547_20170910T000614_007322_00CEA8_B678,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",7322,121,444,2017-09-10T00:06:14.000000,2017-09-10T00:05:47.000000,SLC,2017-09-10T00:05:47.000000,2017-09-10T00:06:14.000000,44.4013,90.2772,45.005051,92.082764,45.400475,88.862259,43.379738,91.637802,43.775097,88.508133,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20170910T000547_20170910T000614_007322_00CEA8_B678.zip,4044.328016,NA,NA,NA,0,S1B_IWDV_0444_0449_007322_121
S1B_IW_SLC__1SDV_20170910T000522_20170910T000549_007322_00CEA8_FC91,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",7322,121,439,2017-09-10T00:05:49.000000,2017-09-10T00:05:22.000000,SLC,2017-09-10T00:05:22.000000,2017-09-10T00:05:49.000000,45.89,90.645,46.492596,92.499672,46.888195,89.190788,44.868565,92.040779,45.263676,88.829865,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20170910T000522_20170910T000549_007322_00CEA8_FC91.zip,4091.718799,NA,NA,NA,0,S1B_IWDV_0439_0444_007322_121
S1B_IW_SLC__1SDV_20170910T000457_20170910T000524_007322_00CEA8_4D69,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",7322,121,434,2017-09-10T00:05:24.000000,2017-09-10T00:04:57.000000,SLC,2017-09-10T00:04:57.000000,2017-09-10T00:05:24.000000,47.3798,91.0144,47.980854,92.919724,48.376244,89.519981,46.359146,92.44593,46.753582,89.151772,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20170910T000457_20170910T000524_007322_00CEA8_4D69.zip,4247.733703,NA,NA,NA,0,S1B_IWDV_0434_0439_007322_121
S1A_IW_SLC__1SDV_20170904T001140_20170904T001207_018218_01E9F8_1DCB,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",18218,121,506,2017-09-04T00:12:07.000000,2017-09-04T00:11:40.000000,SLC,2017-09-04T00:11:40.000000,2017-09-04T00:12:07.000000,25.6942,86.2133,26.294748,87.630692,26.708736,85.124771,24.667515,87.279709,25.084476,84.809357,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20170904T001140_20170904T001207_018218_01E9F8_1DCB.zip,4563.721806,NA,NA,NA,0,S1A_IWDV_0506_0511_018218_121
S1A_IW_SLC__1SDV_20170904T001115_20170904T001142_018218_01E9F8_2300,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",18218,121,501,2017-09-04T00:11:42.000000,2017-09-04T00:11:15.000000,SLC,2017-09-04T00:11:15.000000,2017-09-04T00:11:42.000000,27.1945,86.4995,27.796864,87.929733,28.205957,85.399895,26.170364,87.5755,26.582291,85.083954,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20170904T001115_20170904T001142_018218_01E9F8_2300.zip,4605.553277,NA,NA,NA,0,S1A_IWDV_0501_0506_018218_121
S1A_IW_SLC__1SDV_20170904T001049_20170904T001117_018218_01E9F8_75E8,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",18218,121,496,2017-09-04T00:11:17.000000,2017-09-04T00:10:49.000000,SLC,2017-09-04T00:10:49.000000,2017-09-04T00:11:17.000000,28.7273,86.7687,29.361732,88.213371,29.763409,85.668602,27.677889,87.843155,28.082363,85.340828,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20170904T001049_20170904T001117_018218_01E9F8_75E8.zip,4500.278551,NA,NA,NA,0,S1A_IWDV_0496_0501_018218_121
S1A_IW_SLC__1SDV_20170904T001024_20170904T001051_018218_01E9F8_0CC8,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",18218,121,491,2017-09-04T00:10:51.000000,2017-09-04T00:10:24.000000,SLC,2017-09-04T00:10:24.000000,2017-09-04T00:10:51.000000,30.2532,87.0817,30.859146,88.540733,31.258009,85.957619,29.234495,88.178825,29.635885,85.6399,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20170904T001024_20170904T001051_018218_01E9F8_0CC8.zip,4243.963835,NA,NA,NA,0,S1A_IWDV_0491_0496_018218_121
S1A_IW_SLC__1SDV_20170904T000959_20170904T001026_018218_01E9F8_5F15,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",18218,121,486,2017-09-04T00:10:26.000000,2017-09-04T00:09:59.000000,SLC,2017-09-04T00:09:59.000000,2017-09-04T00:10:26.000000,31.7471,87.4057,32.352848,88.890778,32.750504,86.25882,30.729023,88.523567,31.129015,85.939278,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20170904T000959_20170904T001026_018218_01E9F8_5F15.zip,4138.995635,NA,NA,NA,0,S1A_IWDV_0486_0491_018218_121
S1A_IW_SLC__1SDV_20170904T000935_20170904T001001_018218_01E9F8_C21C,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",18218,121,481,2017-09-04T00:10:01.000000,2017-09-04T00:09:35.000000,SLC,2017-09-04T00:09:35.000000,2017-09-04T00:10:01.000000,33.2427,87.7183,33.84927,89.227448,34.244404,86.551033,32.2257,88.854538,32.622971,86.229385,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20170904T000935_20170904T001001_018218_01E9F8_C21C.zip,4148.639294,NA,NA,NA,0,S1A_IWDV_0481_0486_018218_121
S1A_IW_SLC__1SDV_20170904T000910_20170904T000937_018218_01E9F8_7DEB,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",18218,121,476,2017-09-04T00:09:37.000000,2017-09-04T00:09:10.000000,SLC,2017-09-04T00:09:10.000000,2017-09-04T00:09:37.000000,34.7365,88.045,35.342804,89.582825,35.736629,86.853058,33.720264,89.203499,34.116013,86.528908,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20170904T000910_20170904T000937_018218_01E9F8_7DEB.zip,4076.31025,NA,NA,NA,0,S1A_IWDV_0476_0481_018218_121
S1A_IW_SLC__1SDV_20170904T000844_20170904T000912_018218_01E9F8_DDCC,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",18218,121,471,2017-09-04T00:09:12.000000,2017-09-04T00:08:44.000000,SLC,2017-09-04T00:08:44.000000,2017-09-04T00:09:12.000000,36.2588,88.3749,36.893375,89.949203,37.285339,87.163872,35.215408,89.549332,35.609119,86.825447,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20170904T000844_20170904T000912_018218_01E9F8_DDCC.zip,4247.047833,NA,NA,NA,0,S1A_IWDV_0471_0476_018218_121
S1A_IW_SLC__1SDV_20170904T000816_20170904T000846_018218_01E9F8_C0E7,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",18218,121,466,2017-09-04T00:08:46.000000,2017-09-04T00:08:16.000000,SLC,2017-09-04T00:08:16.000000,2017-09-04T00:08:46.000000,37.8578,88.7432,38.549572,90.370293,38.941383,87.512169,36.756149,89.932877,37.149506,87.145981,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20170904T000816_20170904T000846_018218_01E9F8_C0E7.zip,4627.573765,NA,NA,NA,0,S1A_IWDV_0466_0471_018218_121
S1B_IW_SLC__1SDV_20170829T000727_20170829T000745_007147_00C98A_9200,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",7147,121,464,2017-08-29T00:07:45.000000,2017-08-29T00:07:27.000000,SLC,2017-08-29T00:07:27.000000,2017-08-29T00:07:45.000000,38.6635,88.886,38.995159,90.451294,39.388466,87.554008,37.920658,90.186539,38.314838,87.333946,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20170829T000727_20170829T000745_007147_00C98A_9200.zip,2705.958127,NA,NA,NA,0,S1B_IWDV_0464_0468_007147_121
S1B_IW_SLC__1SDV_20170829T000702_20170829T000729_007147_00C98A_B190,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",7147,121,459,2017-08-29T00:07:29.000000,2017-08-29T00:07:02.000000,SLC,2017-08-29T00:07:02.000000,2017-08-29T00:07:29.000000,39.8768,89.2073,40.479385,90.883499,40.876102,87.896217,38.857925,90.474831,39.255657,87.559792,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20170829T000702_20170829T000729_007147_00C98A_B190.zip,3802.701864,NA,NA,NA,0,S1B_IWDV_0459_0464_007147_121
S1B_IW_SLC__1SDV_20170829T000637_20170829T000704_007147_00C98A_041D,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",7147,121,454,2017-08-29T00:07:04.000000,2017-08-29T00:06:37.000000,SLC,2017-08-29T00:06:37.000000,2017-08-29T00:07:04.000000,41.3685,89.5481,41.970367,91.261932,42.365917,88.205948,40.350758,90.843483,40.747009,87.86512,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20170829T000637_20170829T000704_007147_00C98A_041D.zip,4153.485832,NA,NA,NA,0,S1B_IWDV_0454_0459_007147_121
S1B_IW_SLC__1SDV_20170829T000611_20170829T000639_007147_00C98A_79FC,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",7147,121,449,2017-08-29T00:06:39.000000,2017-08-29T00:06:11.000000,SLC,2017-08-29T00:06:11.000000,2017-08-29T00:06:39.000000,42.886,89.9193,43.514862,91.687401,43.911179,88.545197,41.83934,91.241882,42.235989,88.186523,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20170829T000611_20170829T000639_007147_00C98A_79FC.zip,4364.428048,NA,NA,NA,0,S1B_IWDV_0449_0454_007147_121
S1B_IW_SLC__1SDV_20170829T000547_20170829T000614_007147_00C98A_FA87,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",7147,121,444,2017-08-29T00:06:14.000000,2017-08-29T00:05:47.000000,SLC,2017-08-29T00:05:47.000000,2017-08-29T00:06:14.000000,44.4017,90.2775,45.005558,92.083076,45.400997,88.862656,43.380116,91.638054,43.775494,88.508476,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20170829T000547_20170829T000614_007147_00C98A_FA87.zip,4053.187172,NA,NA,NA,0,S1B_IWDV_0444_0449_007147_121
S1B_IW_SLC__1SDV_20170829T000522_20170829T000549_007147_00C98A_BEBB,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",7147,121,439,2017-08-29T00:05:49.000000,2017-08-29T00:05:22.000000,SLC,2017-08-29T00:05:22.000000,2017-08-29T00:05:49.000000,45.8907,90.6454,46.493237,92.499985,46.888847,89.191216,44.869205,92.041061,45.264324,88.830254,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20170829T000522_20170829T000549_007147_00C98A_BEBB.zip,4084.747473,NA,NA,NA,0,S1B_IWDV_0439_0444_007147_121
S1B_IW_SLC__1SDV_20170829T000457_20170829T000524_007147_00C98A_04C2,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",7147,121,434,2017-08-29T00:05:24.000000,2017-08-29T00:04:57.000000,SLC,2017-08-29T00:04:57.000000,2017-08-29T00:05:24.000000,47.3805,91.0138,47.981537,92.918808,48.376846,89.519691,46.359951,92.445053,46.754307,89.151505,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20170829T000457_20170829T000524_007147_00C98A_04C2.zip,4247.196512,NA,NA,NA,0,S1B_IWDV_0434_0439_007147_121
S1A_IW_SLC__1SDV_20170823T001139_20170823T001206_018043_01E4B1_0E8C,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",18043,121,506,2017-08-23T00:12:06.000000,2017-08-23T00:11:39.000000,SLC,2017-08-23T00:11:39.000000,2017-08-23T00:12:06.000000,25.6949,86.2138,26.295557,87.631226,26.709553,85.12529,24.668076,87.280182,25.085045,84.809822,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20170823T001139_20170823T001206_018043_01E4B1_0E8C.zip,4543.968179,NA,NA,NA,0,S1A_IWDV_0506_0511_018043_121
S1A_IW_SLC__1SDV_20170823T001114_20170823T001141_018043_01E4B1_D131,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",18043,121,501,2017-08-23T00:11:41.000000,2017-08-23T00:11:14.000000,SLC,2017-08-23T00:11:14.000000,2017-08-23T00:11:41.000000,27.1955,86.5,27.797939,87.930206,28.207031,85.400406,26.171194,87.57592,26.583117,85.084412,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20170823T001114_20170823T001141_018043_01E4B1_D131.zip,4619.67995,NA,NA,NA,0,S1A_IWDV_0501_0506_018043_121
S1A_IW_SLC__1SDV_20170823T001049_20170823T001116_018043_01E4B1_6A8A,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",18043,121,496,2017-08-23T00:11:16.000000,2017-08-23T00:10:49.000000,SLC,2017-08-23T00:10:49.000000,2017-08-23T00:11:16.000000,28.7282,86.7692,29.362549,88.213867,29.764238,85.669044,27.678953,87.843697,28.083441,85.341309,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20170823T001049_20170823T001116_018043_01E4B1_6A8A.zip,4554.1201,NA,NA,NA,0,S1A_IWDV_0496_0501_018043_121
S1A_IW_SLC__1SDV_20170823T001024_20170823T001051_018043_01E4B1_68BF,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",18043,121,491,2017-08-23T00:10:51.000000,2017-08-23T00:10:24.000000,SLC,2017-08-23T00:10:24.000000,2017-08-23T00:10:51.000000,30.2541,87.0823,30.860203,88.541351,31.259071,85.958214,29.235302,88.179375,29.6367,85.640434,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20170823T001024_20170823T001051_018043_01E4B1_68BF.zip,4286.467428,NA,NA,NA,0,S1A_IWDV_0491_0496_018043_121
